gbifID,sex,stateProvince,locality,decimalLatitude,decimalLongitude,species,kingdom,phylum,class,order,family,genus,specificEpithet
665831384,Female,Córdoba,"Catival, upper Rio San Jorge",8.283333,-75.683333,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
665831383,Male,Córdoba,"Catival, upper Rio San Jorge",8.283333,-75.683333,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
665831382,Male,Córdoba,"Catival, upper Rio San Jorge",8.283333,-75.683333,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
665831381,Male,Córdoba,"Catival, upper Rio San Jorge",8.283333,-75.683333,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
665831380,Male,Córdoba,"Catival, upper Rio San Jorge",8.283333,-75.683333,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
665831379,Male,Córdoba,"Catival, upper Rio San Jorge",8.283333,-75.683333,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
665831378,Male,Córdoba,"Catival, upper Rio San Jorge",8.283333,-75.683333,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
665831377,Male,Córdoba,"Catival, upper Rio San Jorge",8.283333,-75.683333,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
665831376,Female,Córdoba,"Catival, upper Rio San Jorge",8.283333,-75.683333,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
665831375,Male,Córdoba,"Catival, upper Rio San Jorge",8.283333,-75.683333,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
665831374,Male,Córdoba,"Catival, upper Rio San Jorge",8.283333,-75.683333,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
665831373,Male,Córdoba,"Catival, upper Rio San Jorge",8.283333,-75.683333,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
665831372,Male,Córdoba,"Catival, upper Rio San Jorge",8.283333,-75.683333,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
665831371,Female,Córdoba,"Catival, upper Rio San Jorge",8.283333,-75.683333,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
665831370,Female,Sucre,Chinulito,9.49477,-75.35271,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
665831369,Female,Sucre,Las Campanas,9.5,-75.35,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
665831368,Female,Sucre,Las Campanas,9.5,-75.35,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
665831367,Male,Sucre,Las Campanas,9.5,-75.35,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
665831366,Male,Sucre,Las Campanas,9.5,-75.35,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
665831365,Male,Sucre,Las Campanas,9.5,-75.35,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
665831364,Male,Sucre,Las Campanas,9.5,-75.35,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
665831363,Female,Sucre,Las Campanas,9.5,-75.35,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
665831362,Male,Sucre,Las Campanas,9.5,-75.35,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
665831361,Male,Córdoba,"Socorre, upper Rio Sinu",7.85,-76.283333,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
665831360,Female,Córdoba,"Socorre, upper Rio Sinu",7.85,-76.283333,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
665831359,Male,Córdoba,"Socorre, upper Rio Sinu",7.85,-76.283333,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
665831358,Male,Córdoba,"Socorre, upper Rio Sinu",7.85,-76.283333,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
665831357,Male,Córdoba,"Socorre, upper Rio Sinu",7.85,-76.283333,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
665831356,Female,Córdoba,"Socorre, upper Rio Sinu",7.85,-76.283333,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
665831355,Female,Córdoba,"Socorre, upper Rio Sinu",7.85,-76.283333,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
665831354,Male,Córdoba,"Socorre, upper Rio Sinu",7.85,-76.283333,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
665831353,Male,Córdoba,"Socorre, upper Rio Sinu",7.85,-76.283333,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
665831352,Male,Córdoba,"Socorre, upper Rio Sinu",7.85,-76.283333,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
665831351,Female,Córdoba,"Socorre, upper Rio Sinu",7.85,-76.283333,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
665831350,Male,Córdoba,"Socorre, upper Rio Sinu",7.85,-76.283333,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
665831349,Male,Bolívar,San Juan Nepomuceno,9.95,-75.083333,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
665831348,Female,Bolívar,San Juan Nepomuceno,9.95,-75.083333,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
