id	taxonID	scientificNameID	scientificName	nameAccordingTo	kingdom	phylum	class	order	family	genus	specificEpithet	taxonRank	scientificNameAuthorship	taxonomicStatus	taxonRemarks	language	rightsHolder	bibliographicCitation
urn:lsid:catalogueoflife.org:taxon:477d2db4-5e17-11e7-8cee-bc764e092680:col20170724	urn:lsid:catalogueoflife.org:taxon:477d2db4-5e17-11e7-8cee-bc764e092680:col20170724	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=552586	Caenolestes convelatus	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Paucituberculata	Caenolestidae	Caenolestes	convelatus	Especie	Anthony, 1924	Válido	Elevación (m): 1800-3800	es	Sociedad Colombiana de Mastozoología	ALBUJA VL y BD PATTERSON. 1996. A new species of northern shrew-opossum (Paucituberculata: Caenolestidae) from the Cordillera del Cóndor, Ecuador. Journal of Mammalogy 77:41-53.
urn:lsid:catalogueoflife.org:taxon:477d2f6b-5e17-11e7-8cee-bc764e092680:col20170724	urn:lsid:catalogueoflife.org:taxon:477d2f6b-5e17-11e7-8cee-bc764e092680:col20170724	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=552587	Caenolestes fuliginosus	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Paucituberculata	Caenolestidae	Caenolestes	fuliginosus	Especie	(Tomes, 1863)	Válido	Elevación (m): 2000-3800	es	Sociedad Colombiana de Mastozoología	ALBUJA VL y BD PATTERSON. 1996. A new species of northern shrew-opossum (Paucituberculata: Caenolestidae) from the Cordillera del Cóndor, Ecuador. Journal of Mammalogy 77:41-53.
gbif.org/species/2440897	gbif.org/species/2440897	https://www.gbif.org/species/2440897	Tapirus bairdii	Tapirus bairdii (Gill, 1865) in GBIF Secretariat (2017). GBIF Backbone Taxonomy. Checklist dataset https://doi.org/10.15468/39omei accessed via GBIF.org on 2019-08-01.	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	bairdii	Especie	(Gill, 1865)	Válido	Elevación (m): 0-1000	es	Sociedad Colombiana de Mastozoología	HERSHKOVITZ P. 1954. Mammals of northern Colombia. Preliminary report No. 7: Tapirs (genus Tapirus), with a systematic review of American species. Proceedings of the United States National Museum 103:465-496.
urn:lsid:catalogueoflife.org:taxon:4f2010e3-5e17-11e7-8cee-bc764e092680:col20170824	urn:lsid:catalogueoflife.org:taxon:4f2010e3-5e17-11e7-8cee-bc764e092680:col20170824	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=624999	Tapirus pinchaque	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	pinchaque	Especie	(Roulin, 1829)	Válido	Elevación (m): 1400-4000	es	Sociedad Colombiana de Mastozoología	ARIAS-ALZATE A, CC DOWNER, C DELGADO-V y J SÁNCHEZ-LONDOÑO. 2010. Un registro de tapir de montaña (Tapirus pinchaque) en el norte de la Cordillera Occidental de Colombia. Mastozoología Neotropical 17:111-116.
urn:lsid:catalogueoflife.org:taxon:4f200f4b-5e17-11e7-8cee-bc764e092680:col20170824	urn:lsid:catalogueoflife.org:taxon:4f200f4b-5e17-11e7-8cee-bc764e092680:col20170824	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=625000	Tapirus terrestris	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	terrestris	Especie	(Linnaeus, 1758)	Válido	Elevación (m): 0-2400	es	Sociedad Colombiana de Mastozoología	ARIAS-ALZATE A, JA PALACIO VIEIRA y J MUÑOZ-DURAN. 2009. Nuevos registros de distribución y oferta de hábitat de la danta colombiana (Tapirus terrestris colombianus) en las tierras bajas del norte de la Cordillera Central (Colombia). Mastozoología Neotropical 16:19-25.
urn:lsid:catalogueoflife.org:taxon:4f22071c-5e17-11e7-8cee-bc764e092680:col20170724	urn:lsid:catalogueoflife.org:taxon:4f22071c-5e17-11e7-8cee-bc764e092680:col20170724	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=624888	Bradypus variegatus	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Pilosa	Bradypodidae	Bradypus	variegatus	Especie	Schinz, 1825	Válido	Elevación (m): 0-2160	es	Sociedad Colombiana de Mastozoología	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.
urn:lsid:catalogueoflife.org:taxon:4f222593-5e17-11e7-8cee-bc764e092680:col20170724	urn:lsid:catalogueoflife.org:taxon:4f222593-5e17-11e7-8cee-bc764e092680:col20170724	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=624908	Choloepus didactylus	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Pilosa	Choloepodidae	Choloepus	didactylus	Especie	(Linnaeus, 1758)	Válido	Elevación (m): 0-2000	es	Sociedad Colombiana de Mastozoología	ALLEN JA. 1913a. New mammals from Colombia and Ecuador. Bulletin of the American Museum of Natural History 32:469-484.
urn:lsid:catalogueoflife.org:taxon:4f222722-5e17-11e7-8cee-bc764e092680:col20170724	urn:lsid:catalogueoflife.org:taxon:4f222722-5e17-11e7-8cee-bc764e092680:col20170724	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=624909	Choloepus hoffmanni	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Pilosa	Choloepodidae	Choloepus	hoffmanni	Especie	Peters, 1858	Válido	Elevación (m): 0-3200	es	Sociedad Colombiana de Mastozoología	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.
gbif.org/species/10328744	gbif.org/species/10328744	urn:lsid:organismnames.com:name:5434719	Cyclopes ida		Animalia	Chordata	Mammalia	Pilosa	Cyclopedidae	Cyclopes	ida	Especie	Thomas, 1900	Válido		es	Sociedad Colombiana de Mastozoología	Miranda FR, Casali DM, Perini FA, Machado FA, Santos FR. 2018. Taxonomic review of the genus Cyclopes Gray, 1821 (Xenarthra: Pilosa), with the revalidation and description of new species, Zoological Journal of the Linnean Society 183(3): 687-721. https://doi.org/10.1093/zoolinnean/zlx079
gbif.org/species/9934212	gbif.org/species/9934212	urn:lsid:organismnames.com:name:3601471	Cyclopes dorsalis		Animalia	Chordata	Mammalia	Pilosa	Cyclopedidae	Cyclopes	dorsalis	Especie	(Gray, 1865)	Válido	Elevación (m): 0-1200	es	Sociedad Colombiana de Mastozoología	Miranda FR, Casali DM, Perini FA, Machado FA, Santos FR. 2018. Taxonomic review of the genus Cyclopes Gray, 1821 (Xenarthra: Pilosa), with the revalidation and description of new species, Zoological Journal of the Linnean Society 183(3): 687-721. https://doi.org/10.1093/zoolinnean/zlx079
urn:lsid:catalogueoflife.org:taxon:4f222a30-5e17-11e7-8cee-bc764e092680:col20170724	urn:lsid:catalogueoflife.org:taxon:4f222a30-5e17-11e7-8cee-bc764e092680:col20170724	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=624911	Myrmecophaga tridactyla	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Pilosa	Myrmecophagidae	Myrmecophaga	tridactyla	Especie	Linnaeus, 1758	Válido	Elevación (m): 0-1900	es	Sociedad Colombiana de Mastozoología	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.
urn:lsid:catalogueoflife.org:taxon:4f222bb7-5e17-11e7-8cee-bc764e092680:col20170724	urn:lsid:catalogueoflife.org:taxon:4f222bb7-5e17-11e7-8cee-bc764e092680:col20170724	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=624912	Tamandua mexicana	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Pilosa	Myrmecophagidae	Tamandua	mexicana	Especie	(Saussure, 1860)	Válido	Elevación (m): 0-1800	es	Sociedad Colombiana de Mastozoología	CORREDOR-CARRILLO DA y Y MUÑOZ-SABA. 2007. Mamíferos de la alta montaña de Perijá. Pp: 221-233, en: Colombia Biodiversidad Biótica V: la alta montaña de la Serranía de Perijá (JO Rangel-Ch., ed.). Universidad Nacional de Colombia, Facultad de Ciencias, Instituto de Ciencias Naturales, Corporación Autónoma Regional del Cesar (CORPOCESAR), Gobernación del Departamento del Cesar, Bogotá D.C., Colombia. 492 pp.
urn:lsid:catalogueoflife.org:taxon:4f222d66-5e17-11e7-8cee-bc764e092680:col20170724	urn:lsid:catalogueoflife.org:taxon:4f222d66-5e17-11e7-8cee-bc764e092680:col20170724	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=624913	Tamandua tetradactyla	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Pilosa	Myrmecophagidae	Tamandua	tetradactyla	Especie	(Linnaeus, 1758)	Válido	Elevación (m): 0-2000	es	Sociedad Colombiana de Mastozoología	CUERVO DÍAZ A, JI HERNÁNDEZ-CAMACHO y A CADENA. 1986. Lista actualizada de los mamíferos de Colombia: anotaciones sobre su distribución. Caldasia 15:471-501.
urn:lsid:catalogueoflife.org:taxon:1aeb9e51-5e17-11e7-8cee-bc764e092680:col20170824	urn:lsid:catalogueoflife.org:taxon:1aeb9e51-5e17-11e7-8cee-bc764e092680:col20170824	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=572939	Alouatta palliata	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Primates	Atelidae	Alouatta	palliata	Especie	(Gray, 1849)	Válido	Elevación (m): 0-2300	es	Sociedad Colombiana de Mastozoología	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.
urn:lsid:catalogueoflife.org:taxon:1aeb83da-5e17-11e7-8cee-bc764e092680:col20170824	urn:lsid:catalogueoflife.org:taxon:1aeb83da-5e17-11e7-8cee-bc764e092680:col20170824	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=572942	Alouatta seniculus	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Primates	Atelidae	Alouatta	seniculus	Especie	Linnaeus, 1766	Válido	Elevación (m): 0-3200	es	Sociedad Colombiana de Mastozoología	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.
urn:lsid:catalogueoflife.org:taxon:49ffd9d5-5e17-11e7-8cee-bc764e092680:col20170824	urn:lsid:catalogueoflife.org:taxon:49ffd9d5-5e17-11e7-8cee-bc764e092680:col20170824	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=572954	Ateles belzebuth	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Primates	Atelidae	Ateles	belzebuth	Especie	É. Geoffroy Saint Hilaire, 1806	Válido	Elevación (m): 0-1300	es	Sociedad Colombiana de Mastozoología	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.
gbif.org/species/2436641	gbif.org/species/2436641	urn:lsid:organismnames.com:name:158892	Ateles fusciceps		Animalia	Chordata	Mammalia	Primates	Atelidae	Ateles	fusciceps	Especie	Gray, 1866	Válido	Elevación (m): 0-2000	es	Sociedad Colombiana de Mastozoología	ACP – Asociación Primatológica Colombiana. 2020. Lista de Primates Colombianos (2020). https://www.asoprimatologicacolombiana.org/primates-de-colombia.html
urn:lsid:catalogueoflife.org:taxon:3b0a2ac0-5e17-11e7-8cee-bc764e092680:col20170824	urn:lsid:catalogueoflife.org:taxon:3b0a2ac0-5e17-11e7-8cee-bc764e092680:col20170824	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=944186	Ateles hybridus	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Primates	Atelidae	Ateles	hybridus	Especie	I. Geoffroy, 1829	Válido	Elevación (m): 0-1300	es	Sociedad Colombiana de Mastozoología	COLLINS A y JM DUBACH. 2000a. Phylogenetic relationships among spider monkeys (Ateles) haplotypes based on mitochondrial DNA variation. International Journal of Primatology 21:381-420.
urn:lsid:catalogueoflife.org:taxon:3b0a293f-5e17-11e7-8cee-bc764e092680:col20170824	urn:lsid:catalogueoflife.org:taxon:3b0a293f-5e17-11e7-8cee-bc764e092680:col20170824	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=944187	Lagothrix lagothricha	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Primates	Atelidae	Lagothrix	lagothricha	Especie	Humboldt, 1812	Válido	Elevación (m): 90-3000	es	Sociedad Colombiana de Mastozoología	BOTERO S, LY RENGIFO, ML BUENO y PR STEVENSON. 2010. How many species of woolly monkeys inhabit Colombian Forest? American Journal of Primatology 72:1131-1140.
urn:lsid:catalogueoflife.org:taxon:1da1e033-5e17-11e7-8cee-bc764e092680:col20170824	urn:lsid:catalogueoflife.org:taxon:1da1e033-5e17-11e7-8cee-bc764e092680:col20170824	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=572909	Callimico goeldii	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Primates	Callitrichidae	Callimico	goeldii	Especie	(Thomas, 1904)	Válido	Elevación (m): 90-500	es	Sociedad Colombiana de Mastozoología	CUERVO DÍAZ A, JI HERNÁNDEZ-CAMACHO y A CADENA. 1986. Lista actualizada de los mamíferos de Colombia: anotaciones sobre su distribución. Caldasia 15:471-501.
