id	description	type	source	created	creator	contributor	license
urn:lsid:catalogueoflife.org:taxon:4f121aa8-5e17-11e7-8cee-bc764e092680:col20170724	Codechocó | Corpoamazonía	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f1a7d3f-5e17-11e7-8cee-bc764e092680:col20170724	Cormacarena | CDA | Corpoamazonía | Corpocaldas	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f12082f-5e17-11e7-8cee-bc764e092680:col20170724	Cormacarena | Carsucre | CDA | Codechocó | Corpoamazonía | CVC | CVS	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f1209b0-5e17-11e7-8cee-bc764e092680:col20170724							
urn:lsid:catalogueoflife.org:taxon:4f1a834b-5e17-11e7-8cee-bc764e092680:col20170724	CDA | Codechocó | Corpoamazonía	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f1203a0-5e17-11e7-8cee-bc764e092680:col20170724	Cormacarena | Corponariño | Cortolima | CDA | Codechocó | Corpoamazonía | Corpocaldas | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f1206af-5e17-11e7-8cee-bc764e092680:col20170724	Cormacarena | CDA | Corpoamazonía	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4a03441a-5e17-11e7-8cee-bc764e092680:col20170724	Cormacarena | Carder | Corpoguajira | Carsucre | Corponariño | Coralina | CDA | Codechocó | Corpoamazonía | Corpocaldas | CRQ | CVC | CVS	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f1a8c5d-5e17-11e7-8cee-bc764e092680:col20170724	Cormacarena | Carder | Corpoguajira | Carsucre | Corponariño | Cortolima | CDA | Codechocó | Corpoamazonía | Corpocaldas | CRQ | CVC | CVS	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f1a8de8-5e17-11e7-8cee-bc764e092680:col20170724	Cormacarena | Corpoguajira | Carsucre | Corponariño | CDA | Codechocó | Corpoamazonía	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:20e72498-5e17-11e7-8cee-bc764e092680:col20170724	Carder | Corponariño | Cortolima | CDA | Codechocó | Corpoamazonía | Corpocaldas | CRQ | CVC | CVS	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f1a9108-5e17-11e7-8cee-bc764e092680:col20170724	Cormacarena | Carsucre | Corponariño | Cortolima | CDA | Codechocó | Corpoamazonía | CRQ | CVS	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:3b8cd1f3-5e17-11e7-8cee-bc764e092680:col20170724	Carder | Cortolima | Codechocó | CRQ | CVS	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f120049-5e17-11e7-8cee-bc764e092680:col20170724	Carder | Corponariño | Cortolima | Codechocó | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f1a6cf7-5e17-11e7-8cee-bc764e092680:col20170724	Cormacarena | Carder | Corpoguajira | Carsucre | Corponariño | Cortolima | CDA | Codechocó | Corpoamazonía | Corpocaldas | CRQ | CVC | CVS	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f1a6e90-5e17-11e7-8cee-bc764e092680:col20170724	Cormacarena | Carder | Carsucre | Corponariño | Cortolima | CDA | Codechocó | Corpoamazonía | Corpocaldas | CRQ | CVC | CVS	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f12574b-5e17-11e7-8cee-bc764e092680:col20170724	Codechocó | Corpoamazonía	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f1a701c-5e17-11e7-8cee-bc764e092680:col20170724	Cormacarena | Carder | Corpoguajira | Carsucre | Corponariño | Cortolima | CDA | Codechocó | Corpoamazonía | Corpocaldas | CRQ | CVC | CVS	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f1a9438-5e17-11e7-8cee-bc764e092680:col20170724	Corpoguajira	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f1a989e-5e17-11e7-8cee-bc764e092680:col20170724	Cormacarena | Carder | Carsucre | Corponariño | Cortolima | Codechocó | Corpoamazonía | Corpocaldas | CRQ | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f1a9a1d-5e17-11e7-8cee-bc764e092680:col20170724	Cormacarena | Carsucre | Corponariño | CDA | Codechocó | Corpocaldas | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f1a9b99-5e17-11e7-8cee-bc764e092680:col20170724	Cormacarena | Carder | Corponariño | Cortolima | CDA | Codechocó | Corpoamazonía | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f1a595b-5e17-11e7-8cee-bc764e092680:col20170724	Cormacarena | Carder | Corponariño | CDA | Codechocó | Corpocaldas | CRQ | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f1a5c51-5e17-11e7-8cee-bc764e092680:col20170724	Cormacarena | Cortolima | CDA | Codechocó | Corpoamazonía	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f1a5dd2-5e17-11e7-8cee-bc764e092680:col20170724	Corponariño | Codechocó | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f1a0f88-5e17-11e7-8cee-bc764e092680:col20170724	Cormacarena | Corpoguajira | CDA | Codechocó	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f1ad437-5e17-11e7-8cee-bc764e092680:col20170724	Cormacarena | Carder | Carsucre | Corponariño | Cortolima | CDA | Codechocó | Corpoamazonía | Corpocaldas | CRQ | CVC | CVS	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f1ad5b8-5e17-11e7-8cee-bc764e092680:col20170724	Cormacaren | Cortolima | CDA | Codechocó | Corpoamazonía | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4a033f0d-5e17-11e7-8cee-bc764e092680:col20170724	Cormacarena | CDA | Codechocó | Corpoamazonía | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:3b87e915-5e17-11e7-8cee-bc764e092680:col20170724	Carder | Corponariño | Cortolima | CDA | Codechocó | Corpoamazonía | Corpocaldas | CRQ | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
gbif.org/species/8962358							
gbif.org/species/10785797	Corpoamazonía	Corporaciones autónomas regionales donde tiene presencia la especie					
gbif.org/species/9633893							
urn:lsid:catalogueoflife.org:taxon:4f1a5f49-5e17-11e7-8cee-bc764e092680:col20170724	Cormacarena | Carsucre | CDA | Codechocó | Corpoamazonía | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f1a6244-5e17-11e7-8cee-bc764e092680:col20170724	Corpoguajira | Carsucre | Corponariño | Cortolima | CDA | Codechocó | Corpocaldas | CRQ | CVC | CVS	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f1a654a-5e17-11e7-8cee-bc764e092680:col20170724	Cormacarena | Carder | Corpoguajira | Carsucre | Corponariño | Cortolima | CDA | Codechocó | Corpoamazonía | Corpocaldas | CRQ | CVC | CVS	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:3b883c7f-5e17-11e7-8cee-bc764e092680:col20170724	CDA | Corpoamazonía	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:3b883b07-5e17-11e7-8cee-bc764e092680:col20170824	CDA | Codechocó	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4780297a-5e17-11e7-8cee-bc764e092680:col20170724	Carder | Codechocó | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:47802805-5e17-11e7-8cee-bc764e092680:col20170724	Cormacarena | CDA | Corpoamazonía	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4780268c-5e17-11e7-8cee-bc764e092680:col20170724	Cormacaren | Carder | Corpoguajira | Corponariño | CDA | Codechocó | CVC | CVS	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:3b88352c-5e17-11e7-8cee-bc764e092680:col20170724	Cormacarena | Corpoguajira | Cortolima | CDA | Codechocó | Corpoamazonía | Corpocaldas	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:30ed7372-5e17-11e7-8cee-bc764e092680:col20170724	Corpoguajira	Corporaciones autónomas regionales donde tiene presencia la especie					
gbif.org/species/10693330	Corponariño | Codechocó | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f1a6855-5e17-11e7-8cee-bc764e092680:col20170724	Corponariño | Cortolima | CDA | Corpoamazonía | Corpocaldas | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f1a404d-5e17-11e7-8cee-bc764e092680:col20170724	Cormacarena | Corponariño | CDA | Codechocó | Corpoamazonía | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f11cc6c-5e17-11e7-8cee-bc764e092680:col20170724							
urn:lsid:catalogueoflife.org:taxon:3b8ce6f3-5e17-11e7-8cee-bc764e092680:col20170724	Carder | Corponariño | CDA | Codechocó | CRQ | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f11c650-5e17-11e7-8cee-bc764e092680:col20170724	Corponariño | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f1a44dc-5e17-11e7-8cee-bc764e092680:col20170724	Codechocó | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f11cdfb-5e17-11e7-8cee-bc764e092680:col20170724	Cormacarena	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f1a496d-5e17-11e7-8cee-bc764e092680:col20170724	Corponariño | Cortolima | Codechocó | Corpocaldas | CVC | CVS	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f1a110f-5e17-11e7-8cee-bc764e092680:col20170724	Cormacarena | Carder | Carsucre | Corponariño | CDA | Codechocó | Corpocaldas | CVC | CVS	Corporaciones autónomas regionales donde tiene presencia la especie					
gbif.org/species/9567055	Corpoamazonía	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f1a1420-5e17-11e7-8cee-bc764e092680:col20170724	CDA | Corpoamazonía	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f1a15ef-5e17-11e7-8cee-bc764e092680:col20170724	Cormacarena | CDA | Corpoamazonía	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:organismnames.com:name:5645396	Cormacarena | Carsucre | CDA | Codechocó | Corpoamazonía | Corpocaldas | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:organismnames.com:name:5645398							
urn:lsid:catalogueoflife.org:taxon:3b8830c5-5e17-11e7-8cee-bc764e092680:col20170724	Cormacarena | CDA | Corpoamazonía	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f121148-5e17-11e7-8cee-bc764e092680:col20170724	Codechocó | Corpoamazonía	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:3b882c67-5e17-11e7-8cee-bc764e092680:col20170724	Cormacarena | Carsucre | Cortolima | CDA | Codechocó | Corpoamazonía | Corpocaldas | CVC | CVS	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f1a1783-5e17-11e7-8cee-bc764e092680:col20170724	CDA | Codechocó | Corpoamazonía | CVC | CVS	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f1a9e98-5e17-11e7-8cee-bc764e092680:col20170724	Cormacarena | Carder | Corponariño | Cortolima | CDA | Codechocó | Corpocaldas | CRQ | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
gbif.org/species/2433287	Cormacarena | CDA | Codechocó | Corpoamazonía | Corpocaldas | CVC | CVS	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f1a1f9d-5e17-11e7-8cee-bc764e092680:col20170724	Cormacarena | Carder | Corponariño | Cortolima | CDA | Codechocó | Corpoamazonía | Corpocaldas | CRQ | CVC | CVS	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:3b882652-5e17-11e7-8cee-bc764e092680:col20170724	Cortolima | CDA | Codechocó | Corpoamazonía | CVS	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f1a211f-5e17-11e7-8cee-bc764e092680:col20170724	Cormacarena | CDA | Codechocó | Corpoamazonía | CRQ | CVC | CVS	Corporaciones autónomas regionales donde tiene presencia la especie					
gbif.org/species/2433285	Cormacarena | CDA | Codechocó	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f1a28a7-5e17-11e7-8cee-bc764e092680:col20170724	CDA | Corpoamazonía	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:3b88238a-5e17-11e7-8cee-bc764e092680:col20170724	Codechocó	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f1a2bb3-5e17-11e7-8cee-bc764e092680:col20170724	Cormacarena | Cortolima | CDA | Codechocó | Corpoamazonía | Corpocaldas | CVS	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f1a2d4f-5e17-11e7-8cee-bc764e092680:col20170724	Cormacarena | Carder | Corpoguajira | Carsucre | Corponariño | Cortolima | CDA | Codechocó | Corpoamazonía | Corpocaldas | CRQ | CVC | CVS	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f1a2ed8-5e17-11e7-8cee-bc764e092680:col20170724	Cormacarena | CDA | Codechocó | Corpoamazonía	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f1a3066-5e17-11e7-8cee-bc764e092680:col20170724	Cormacarena | Carsucre | Corponariño | Cortolima | CDA | Codechocó | Corpoamazonía | Corpocaldas | CRQ | CVC | CVS	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f1a31ef-5e17-11e7-8cee-bc764e092680:col20170724	CDA | Codechocó | Corpoamazonía | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
gbif.org/species/5787387	Cormacarena | Carder | Cortolima | Corpoamazonía | Corpocaldas | CRQ | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
gbif.org/species/8883987	Cormacarena | Carder | Corpoamazonía	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f1ac654-5e17-11e7-8cee-bc764e092680:col20170724	Cormacarena | CDA | Codechocó | Corpoamazonía | Corpocaldas | CVS	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f1ac7da-5e17-11e7-8cee-bc764e092680:col20170724	Carder | Corponariño | Codechocó | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f1ac95d-5e17-11e7-8cee-bc764e092680:col20170724	Cormacarena | Carder | Corpoguajira | Corponariño | Cortolima | Codechocó | Corpoamazonía | Corpocaldas | CRQ | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f1acaeb-5e17-11e7-8cee-bc764e092680:col20170724	Cormacarena | Corpoguajira | Corponariño | Cortolima | CDA | Codechocó | Corpoamazonía | Corpocaldas | CRQ | CVC | CVS	Corporaciones autónomas regionales donde tiene presencia la especie					
gbif.org/species/7355454	CDA | Corpoamazonía	Corporaciones autónomas regionales donde tiene presencia la especie					
